neighbor,status,in_first,in_last
figs,lost,True,False
filings,lost,True,False
filthiness,lost,True,False
firewood,lost,True,False
flagged,lost,True,False
flam,lost,True,False
flanges,lost,True,False
flanging,lost,True,False
flaunts,lost,True,False
flax,lost,True,False
flaxseed,lost,True,False
fleabag,lost,True,False
flirts,lost,True,False
flops,lost,True,False
flores,lost,True,False
flounders,lost,True,False
fluffs,lost,True,False
folder,lost,True,False
foods,lost,True,False
fothe,lost,True,False
foulard,lost,True,False
freda,lost,True,False
fredrica,lost,True,False
freighted,lost,True,False
freighters,lost,True,False
freights,lost,True,False
frisks,lost,True,False
froom,lost,True,False
froze,lost,True,False
frying,lost,True,False
fugue,lost,True,False
fullers,lost,True,False
fumigate,lost,True,False
fumigated,lost,True,False
fuser,lost,True,False
gallon,lost,True,False
gallops,lost,True,False
galls,lost,True,False
gauged,lost,True,False
gauging,lost,True,False
gazes,lost,True,False
gelt,lost,True,False
geneva,lost,True,False
georgetown,lost,True,False
gilles,lost,True,False
gingham,lost,True,False
ginseng,lost,True,False
girding,lost,True,False
glares,lost,True,False
glassware,lost,True,False
goads,lost,True,False
goals,lost,True,False
goats,lost,True,False
gona,lost,True,False
gongs,lost,True,False
goode,lost,True,False
goods,lost,True,False
googly,lost,True,False
gooseberries,lost,True,False
gouda,lost,True,False
grader,lost,True,False
grains,lost,True,False
gravy,lost,True,False
grease,lost,True,False
greased,lost,True,False
gridiron,lost,True,False
grills,lost,True,False
grocery,lost,True,False
grooves,lost,True,False
growths,lost,True,False
gruff,lost,True,False
guanaco,lost,True,False
guava,lost,True,False
gune,lost,True,False
gunpowder,lost,True,False
gute,lost,True,False
gutters,lost,True,False
haberdashery,lost,True,False
hacking,lost,True,False
haddock,lost,True,False
hairless,lost,True,False
hammered,lost,True,False
hammocks,lost,True,False
hamper,lost,True,False
hampers,lost,True,False
handiest,lost,True,False
hansen,lost,True,False
hansom,lost,True,False
hardware,lost,True,False
harlots,lost,True,False
harpoon,lost,True,False
hasbro,lost,True,False
hassle,lost,True,False
headings,lost,True,False
healers,lost,True,False
heeding,lost,True,False
hemp,lost,True,False
hempen,lost,True,False
hempseed,lost,True,False
herded,lost,True,False
herders,lost,True,False
herrings,lost,True,False
hiders,lost,True,False
hipped,lost,True,False
holster,lost,True,False
hombre,lost,True,False
hooking,lost,True,False
horsy,lost,True,False
hotbed,lost,True,False
housed,lost,True,False
housekeeping,lost,True,False
huang,lost,True,False
huen,lost,True,False
hugest,lost,True,False
huntress,lost,True,False
hydrometer,lost,True,False
immersion,lost,True,False
importation,lost,True,False
imported,lost,True,False
importer,lost,True,False
importers,lost,True,False
incept,lost,True,False
indigo,lost,True,False
indoors,lost,True,False
inger,lost,True,False
insoluble,lost,True,False
internment,lost,True,False
invoice,lost,True,False
invoices,lost,True,False
ironmongery,lost,True,False
ironwork,lost,True,False
isolate,lost,True,False
izu,lost,True,False
jags,lost,True,False
jama,lost,True,False
jans,lost,True,False
jars,lost,True,False
jawed,lost,True,False
jellies,lost,True,False
jensen,lost,True,False
jesuit,lost,True,False
jewelry,lost,True,False
jind,lost,True,False
jitter,lost,True,False
jjust,lost,True,False
johannes,lost,True,False
johansen,lost,True,False
jotted,lost,True,False
juniper,lost,True,False
jurgen,lost,True,False
kegs,lost,True,False
kelp,lost,True,False
kerchiefs,lost,True,False
kettledrums,lost,True,False
kian,lost,True,False
knapsack,lost,True,False
knitted,lost,True,False
knitting,lost,True,False
knudsen,lost,True,False
kraft,lost,True,False
labradors,lost,True,False
laden,lost,True,False
lagoon,lost,True,False
lamprey,lost,True,False
lampreys,lost,True,False
larches,lost,True,False
larsen,lost,True,False
leakage,lost,True,False
leaked,lost,True,False
leavers,lost,True,False
leep,lost,True,False
lemonade,lost,True,False
lentils,lost,True,False
libertas,lost,True,False
lillian,lost,True,False
linens,lost,True,False
linseed,lost,True,False
listings,lost,True,False
loafing,lost,True,False
loaves,lost,True,False
lound,lost,True,False
loupe,lost,True,False
loyalist,lost,True,False
lugar,lost,True,False
lumbar,lost,True,False
lumber,lost,True,False
luncheons,lost,True,False
luxuriously,lost,True,False
macaroni,lost,True,False
macerate,lost,True,False
mackerel,lost,True,False
madder,lost,True,False
magdalena,lost,True,False
maila,lost,True,False
maize,lost,True,False
manganese,lost,True,False
mantilla,lost,True,False
manufactured,lost,True,False
margie,lost,True,False
mashing,lost,True,False
masthead,lost,True,False
mattress,lost,True,False
meager,lost,True,False
merchandise,lost,True,False
messer,lost,True,False
meteorite,lost,True,False
meyers,lost,True,False
mids,lost,True,False
mintz,lost,True,False
mohair,lost,True,False
mohawk,lost,True,False
mothered,lost,True,False
mounties,lost,True,False
muffins,lost,True,False
mummies,lost,True,False
nails,lost,True,False
nanking,lost,True,False
napkin,lost,True,False
napkins,lost,True,False
neils,lost,True,False
nestling,lost,True,False
newfound,lost,True,False
nicaragua,lost,True,False
niels,lost,True,False
nightcap,lost,True,False
nightcaps,lost,True,False
nimmo,lost,True,False
nippers,lost,True,False
nonsuch,lost,True,False
norbert,lost,True,False
nutmeg,lost,True,False
nuts,lost,True,False
nux,lost,True,False
oakum,lost,True,False
ochre,lost,True,False
oden,lost,True,False
ofpaper,lost,True,False
ofwater,lost,True,False
olives,lost,True,False
olsen,lost,True,False
opium,lost,True,False
orchids,lost,True,False
outfield,lost,True,False
outwards,lost,True,False
overage,lost,True,False
overshot,lost,True,False
packages,lost,True,False
pairings,lost,True,False
paladin,lost,True,False
panther,lost,True,False
papen,lost,True,False
parboiled,lost,True,False
parcell,lost,True,False
parked,lost,True,False
parmesan,lost,True,False
parsnip,lost,True,False
partway,lost,True,False
pasting,lost,True,False
peaches,lost,True,False
pebbles,lost,True,False
peeking,lost,True,False
pennyworth,lost,True,False
pepper,lost,True,False
peruvian,lost,True,False
peterson,lost,True,False
phones,lost,True,False
piasters,lost,True,False
picker,lost,True,False
pieceof,lost,True,False
pierces,lost,True,False
piker,lost,True,False
pilchard,lost,True,False
pilchards,lost,True,False
pilfer,lost,True,False
pimento,lost,True,False
pincer,lost,True,False
pinning,lost,True,False
pinup,lost,True,False
pipes,lost,True,False
pips,lost,True,False
pisses,lost,True,False
planer,lost,True,False
planks,lost,True,False
plantains,lost,True,False
plops,lost,True,False
plotters,lost,True,False
ploys,lost,True,False
plug,lost,True,False
plumbs,lost,True,False
plums,lost,True,False
pocky,lost,True,False
pollinate,lost,True,False
pomegranate,lost,True,False
pontine,lost,True,False
porc,lost,True,False
potash,lost,True,False
potatoes,lost,True,False
pouting,lost,True,False
pratfall,lost,True,False
previsions,lost,True,False
probated,lost,True,False
products,lost,True,False
prohibition,lost,True,False
prohibits,lost,True,False
propertied,lost,True,False
puddings,lost,True,False
pugs,lost,True,False
puked,lost,True,False
pumice,lost,True,False
pumped,lost,True,False
quan,lost,True,False
quant,lost,True,False
quanti,lost,True,False
queering,lost,True,False
quicksilver,lost,True,False
quilting,lost,True,False
quilts,lost,True,False
quintal,lost,True,False
quintals,lost,True,False
radius,lost,True,False
rags,lost,True,False
raisins,lost,True,False
rammer,lost,True,False
rapeseed,lost,True,False
raptured,lost,True,False
rara,lost,True,False
raspberry,lost,True,False
raves,lost,True,False
recap,lost,True,False
redraft,lost,True,False
refiners,lost,True,False
refining,lost,True,False
reissue,lost,True,False
rennes,lost,True,False
repacked,lost,True,False
reseals,lost,True,False
resonate,lost,True,False
rhee,lost,True,False
rhubarb,lost,True,False
rittenhouse,lost,True,False
roasters,lost,True,False
roasting,lost,True,False
rollins,lost,True,False
rosin,lost,True,False
rotator,lost,True,False
rugs,lost,True,False
rulebook,lost,True,False
rum,lost,True,False
sabe,lost,True,False
saffron,lost,True,False
sagar,lost,True,False
sago,lost,True,False
sailcloth,lost,True,False
salem,lost,True,False
salt,lost,True,False
salted,lost,True,False
saltpetre,lost,True,False
sandbags,lost,True,False
sarsaparilla,lost,True,False
sassafras,lost,True,False
saturated,lost,True,False
saucer,lost,True,False
saucier,lost,True,False
saudi,lost,True,False
sausage,lost,True,False
scampers,lost,True,False
scattering,lost,True,False
scoop,lost,True,False
scooping,lost,True,False
scrap,lost,True,False
scraped,lost,True,False
scraper,lost,True,False
scrapers,lost,True,False
scrapings,lost,True,False
scraps,lost,True,False
screwed,lost,True,False
scrolls,lost,True,False
scuba,lost,True,False
scuff,lost,True,False
scuttled,lost,True,False
scythes,lost,True,False
searcher,lost,True,False
secreted,lost,True,False
sega,lost,True,False
seger,lost,True,False
sequestered,lost,True,False
seraphs,lost,True,False
shag,lost,True,False
shatters,lost,True,False
sheaves,lost,True,False
sheeting,lost,True,False
shelled,lost,True,False
shepherdess,lost,True,False
shipbuilding,lost,True,False
shipment,lost,True,False
shipments,lost,True,False
shipped,lost,True,False
shippers,lost,True,False
shirts,lost,True,False
shovels,lost,True,False
shriving,lost,True,False
shrub,lost,True,False
shuttles,lost,True,False
silks,lost,True,False
silvers,lost,True,False
sixpenny,lost,True,False
skeins,lost,True,False
skimming,lost,True,False
skipper,lost,True,False
slacked,lost,True,False
slava,lost,True,False
slicks,lost,True,False
slivers,lost,True,False
slugs,lost,True,False
slung,lost,True,False
slush,lost,True,False
smalls,lost,True,False
smirch,lost,True,False
smuggle,lost,True,False
smuggled,lost,True,False
sneaks,lost,True,False
snicks,lost,True,False
sniped,lost,True,False
snooty,lost,True,False
snuffs,lost,True,False
snuggling,lost,True,False
soaked,lost,True,False
soaping,lost,True,False
soaps,lost,True,False
socks,lost,True,False
sofia,lost,True,False
soldered,lost,True,False
sophisticated,lost,True,False
sorting,lost,True,False
souchong,lost,True,False
spades,lost,True,False
spars,lost,True,False
speckled,lost,True,False
spermaceti,lost,True,False
spes,lost,True,False
spice,lost,True,False
spices,lost,True,False
spiritu,lost,True,False
splinters,lost,True,False
spoiled,lost,True,False
spoonful,lost,True,False
spoons,lost,True,False
sprinkle,lost,True,False
spurted,lost,True,False
spying,lost,True,False
squared,lost,True,False
squash,lost,True,False
stalks,lost,True,False
starch,lost,True,False
starlings,lost,True,False
startling,lost,True,False
staved,lost,True,False
staves,lost,True,False
steaming,lost,True,False
sticker,lost,True,False
stingers,lost,True,False
stinking,lost,True,False
stoles,lost,True,False
stopper,lost,True,False
storeroom,lost,True,False
stowed,lost,True,False
straights,lost,True,False
stuffs,lost,True,False
sublimate,lost,True,False
sug,lost,True,False
suga,lost,True,False
sugar,lost,True,False
sugary,lost,True,False
sulfide,lost,True,False
sulphate,lost,True,False
sundries,lost,True,False
superabundance,lost,True,False
swaps,lost,True,False
synch,lost,True,False
tabasco,lost,True,False
tablespoons,lost,True,False
tackle,lost,True,False
tackling,lost,True,False
tacs,lost,True,False
tagged,lost,True,False
tailwind,lost,True,False
tamarind,lost,True,False
tamarinds,lost,True,False
tankards,lost,True,False
tapes,lost,True,False
tapestries,lost,True,False
tapioca,lost,True,False
tarpaulin,lost,True,False
tarpaulins,lost,True,False
taster,lost,True,False
tatto,lost,True,False
teaspoonful,lost,True,False
tenpence,lost,True,False
thread,lost,True,False
threads,lost,True,False
threepenny,lost,True,False
ticking,lost,True,False
timepiece,lost,True,False
tinkers,lost,True,False
tinkles,lost,True,False
tipping,lost,True,False
toaster,lost,True,False
toasting,lost,True,False
toffee,lost,True,False
tortoise,lost,True,False
towline,lost,True,False
treacle,lost,True,False
triggers,lost,True,False
troughs,lost,True,False
trucked,lost,True,False
truelove,lost,True,False
trunks,lost,True,False
tubes,lost,True,False
tubs,lost,True,False
tumblers,lost,True,False
tuners,lost,True,False
turbot,lost,True,False
turbots,lost,True,False
turkeys,lost,True,False
turpentine,lost,True,False
twigs,lost,True,False
twopenny,lost,True,False
tyson,lost,True,False
ullage,lost,True,False
unbleached,lost,True,False
unbound,lost,True,False
uncertified,lost,True,False
uncleared,lost,True,False
undressed,lost,True,False
unladen,lost,True,False
unlicensed,lost,True,False
unloaded,lost,True,False
unloading,lost,True,False
unscrewed,lost,True,False
uranus,lost,True,False
urca,lost,True,False
valuables,lost,True,False
veggie,lost,True,False
vella,lost,True,False
velveteen,lost,True,False
vermilion,lost,True,False
vitriol,lost,True,False
vroom,lost,True,False
wafers,lost,True,False
waffled,lost,True,False
waiti,lost,True,False
warehousing,lost,True,False
warps,lost,True,False
waterlogged,lost,True,False
wax,lost,True,False
weariest,lost,True,False
wedge,lost,True,False
wedges,lost,True,False
whalebone,lost,True,False
whant,lost,True,False
wheelbarrows,lost,True,False
whiffing,lost,True,False
whisky,lost,True,False
wichita,lost,True,False
wicker,lost,True,False
wine,lost,True,False
woodsmen,lost,True,False
wool,lost,True,False
woollens,lost,True,False
workbook,lost,True,False
woud,lost,True,False
wracked,lost,True,False
wraped,lost,True,False
wrappers,lost,True,False
yah,lost,True,False
yare,lost,True,False
yarn,lost,True,False
yaru,lost,True,False
youg,lost,True,False
zink,lost,True,False
zoon,lost,True,False
zum,lost,True,False
